date,temperature,solar_radiation,precipitation,cloudiness,day_length_hours
2008-01-01,1.373445289375,65.229582875,0.0,39.16666666666666,8.306787826950668
2008-01-02,-0.7707213955416666,60.92791666666667,0.0,37.208333333333336,8.322855912806219
2008-01-03,1.252611943825,48.54208333333333,0.0,66.72083339166666,8.340364901774247
2008-01-04,3.4942786979166667,57.553333333333335,0.0,61.22916672083333,8.359295663799825
2008-01-05,7.391362129166667,24.586249958333337,0.0833333333333333,99.29166666666669,8.379627568979693
2008-01-06,6.912611975,24.99416629166667,0.3458333333333334,90.5,8.401338554619517
2008-01-07,6.979695358333333,42.83125,0.0416666666666666,72.08333333333333,8.424405197279873
2008-01-08,4.598445258333333,82.02833333333334,0.0,56.09166667916667,8.44880279225886
2008-01-09,5.952195316666667,44.425833125,0.0333333333333333,90.79166666666669,8.474505443544672
2008-01-10,7.0830287375,78.72791583333334,0.0,23.8833333975,8.501486167013086
2008-01-11,4.958445364166667,63.70916666666667,0.0,39.14583348333333,8.529717008383034
2008-01-12,4.31344523875,27.96083308333333,0.0041666666666666,84.33333333333333,8.559169175435702
2008-01-13,2.2988619535,81.39791541666666,0.0,23.25,8.589813181952138
2008-01-14,4.194278638625,75.53874833333333,0.0541666666666666,81.46666667916666,8.621618999592313
2008-01-15,6.391778775,74.75999916666667,0.0,66.07916672916666,8.654556213866238
2008-01-16,6.595945341666667,58.40625,0.15,92.66666666666669,8.688594180692657
2008-01-17,6.319695383333333,84.62416583333334,0.0,62.262500008333326,8.723702179297753
2008-01-18,9.768862333333333,53.10333333333333,0.0333333333333333,86.1583333625,8.759849554437016
2008-01-19,10.165112320833334,89.48208262499999,0.0,7.354166741666667,8.797005837155748
2008-01-20,7.510945416666666,89.66749791666666,0.0,20.533333441666667,8.8351408315422
2008-01-21,6.755528745833334,91.3733325,0.0124999999999999,49.1916667125,8.874224658229979
2008-01-22,6.332612054166667,57.40499833333333,0.3625,65.54166666666667,8.914227754276643
2008-01-23,3.38386195875,95.3783325,0.0,7.0666666708333326,8.955120840309172
2008-01-24,6.504695408333333,95.86041583333332,0.0041666666666666,31.65000044583333,8.996874874176852
2008-01-25,4.889695258333334,93.8208325,0.0291666666666666,58.0125,9.039461011669628
2008-01-26,4.1984452391666665,102.9433325,0.0,24.8375000875,9.082850588818143
2008-01-27,6.678445358333334,103.79624895833332,0.0,27.2666667625,9.127015130351005
2008-01-28,6.591778649999999,104.50083333333332,0.0,20.575000258333333,9.171926379856966
2008-01-29,7.635528804166667,93.22749875,0.0,91.66666666666669,9.217556342334548
2008-01-30,5.0096952,78.09749916666667,0.125,91.96666666666664,9.263877329469379
